Time,Head,Head_aim,Head_desired
45.860000,1.222105,1.261004,1.660855
45.870000,1.223609,1.262533,1.661903
45.880000,1.225112,1.264062,1.662950
45.890000,1.226613,1.265591,1.663997
45.900000,1.228112,1.267120,1.665044
45.910000,1.229620,1.268648,1.666091
45.920000,1.231127,1.270175,1.667139
45.930000,1.232632,1.271703,1.668186
45.940000,1.234135,1.273230,1.669233
45.950000,1.235638,1.274756,1.670280
45.960000,1.237138,1.276283,1.671327
45.970000,1.238638,1.277809,1.672374
45.980000,1.240145,1.279334,1.673422
45.990000,1.241651,1.280859,1.674469
46.000000,1.243155,1.282384,1.675516
46.010000,1.244658,1.283908,1.676563
46.020000,1.246159,1.285432,1.677610
46.030000,1.247659,1.286956,1.678658
46.040000,1.249158,1.288479,1.679705
46.050000,1.250664,1.290001,1.680752
46.060000,1.252169,1.291523,1.681799
46.070000,1.253672,1.293045,1.682846
46.080000,1.255174,1.294566,1.683894
46.090000,1.256674,1.296087,1.684941
46.100000,1.258173,1.297607,1.685988
46.110000,1.259671,1.299127,1.687035
46.120000,1.261175,1.300646,1.688082
46.130000,1.262679,1.302165,1.689130
46.140000,1.264181,1.303683,1.690177
46.150000,1.265681,1.305201,1.691224
46.160000,1.267180,1.306718,1.692271
46.170000,1.268678,1.308234,1.693318
46.180000,1.270174,1.309750,1.694366
46.190000,1.271677,1.311266,1.695413
46.200000,1.273178,1.312781,1.696460
46.210000,1.274678,1.314295,1.697507
46.220000,1.276177,1.315809,1.698554
46.230000,1.277674,1.317322,1.699602
46.240000,1.279170,1.318835,1.700649
46.250000,1.280664,1.320347,1.701696
46.260000,1.282165,1.321859,1.702743
46.270000,1.283665,1.323369,1.703790
46.280000,1.285163,1.324880,1.704838
46.290000,1.286659,1.326389,1.705885
46.300000,1.288154,1.327898,1.706932
46.310000,1.289648,1.329407,1.707979
46.320000,1.291140,1.330914,1.709026
46.330000,1.292639,1.332421,1.710074
46.340000,1.294136,1.333928,1.711121
46.350000,1.295631,1.335433,1.712168
46.360000,1.297125,1.336939,1.713215
46.370000,1.298618,1.338443,1.714262
46.380000,1.300109,1.339947,1.715310
46.390000,1.301599,1.341450,1.716357
46.400000,1.303095,1.342952,1.717404
46.410000,1.304589,1.344454,1.718451
46.420000,1.306082,1.345954,1.719498
46.430000,1.307573,1.347455,1.720546
46.440000,1.309063,1.348954,1.721593
46.450000,1.310551,1.350453,1.722640
46.460000,1.312038,1.351951,1.723687
46.470000,1.313531,1.353448,1.724734
46.480000,1.315022,1.354944,1.725782
46.490000,1.316511,1.356440,1.726829
46.500000,1.318000,1.357935,1.727876
46.510000,1.319486,1.359429,1.728923
46.520000,1.320972,1.360923,1.729970
46.530000,1.322456,1.362415,1.731018
46.540000,1.323945,1.363907,1.732065
46.550000,1.325432,1.365398,1.733112
46.560000,1.326919,1.366888,1.734159
46.570000,1.328403,1.368378,1.735206
46.580000,1.329887,1.369866,1.736254
46.590000,1.331369,1.371354,1.737301
46.600000,1.332849,1.372841,1.738348
46.610000,1.334334,1.374327,1.739395
46.620000,1.335818,1.375813,1.740442
46.630000,1.337301,1.377297,1.741490
46.640000,1.338782,1.378781,1.742537
46.650000,1.340262,1.380263,1.743584
46.660000,1.341740,1.381745,1.744631
46.670000,1.343216,1.383226,1.745678
46.680000,1.344698,1.384706,1.746726
46.690000,1.346178,1.386186,1.747773
46.700000,1.347656,1.387664,1.748820
46.710000,1.349133,1.389141,1.749867
46.720000,1.350609,1.390618,1.750914
46.730000,1.352083,1.392094,1.751962
46.740000,1.353555,1.393569,1.753009
46.750000,1.355032,1.395042,1.754056
46.760000,1.356508,1.396515,1.755103
46.770000,1.357982,1.397987,1.756150
46.780000,1.359455,1.399458,1.757197
46.790000,1.360926,1.400929,1.758245
46.800000,1.362396,1.402398,1.759292
46.810000,1.363864,1.403866,1.760339
46.820000,1.365336,1.405333,1.761386
46.830000,1.366807,1.406800,1.762433
46.840000,1.368277,1.408265,1.763481
46.850000,1.369745,1.409730,1.764528
46.860000,1.371211,1.411193,1.765575
46.870000,1.372676,1.412656,1.766622
46.880000,1.374140,1.414117,1.767669
46.890000,1.375608,1.415578,1.768717
46.900000,1.377073,1.417037,1.769764
46.910000,1.378538,1.418496,1.770811
46.920000,1.380001,1.419953,1.771858
46.930000,1.381463,1.421410,1.772905
46.940000,1.382923,1.422865,1.773953
46.950000,1.384382,1.424320,1.775000
46.960000,1.385844,1.425773,1.776047
46.970000,1.387305,1.427226,1.777094
46.980000,1.388764,1.428677,1.778141
46.990000,1.390222,1.430128,1.779189
47.000000,1.391679,1.431577,1.780236
47.010000,1.393134,1.433025,1.781283
47.020000,1.394588,1.434473,1.782330
47.030000,1.396044,1.435919,1.783377
47.040000,1.397500,1.437364,1.784425
47.050000,1.398954,1.438808,1.785472
47.060000,1.400406,1.440251,1.786519
47.070000,1.401857,1.441693,1.787566
47.080000,1.403307,1.443134,1.788613
47.090000,1.404755,1.444574,1.789661
47.100000,1.406206,1.446013,1.790708
47.110000,1.407656,1.447450,1.791755
47.120000,1.409104,1.448887,1.792802
47.130000,1.410551,1.450322,1.793849
47.140000,1.411997,1.451757,1.794897
47.150000,1.413441,1.453190,1.795944
47.160000,1.414883,1.454622,1.796991
47.170000,1.416328,1.456053,1.798038
47.180000,1.417772,1.457483,1.799085
47.190000,1.419214,1.458912,1.800133
47.200000,1.420655,1.460340,1.801180
47.210000,1.422095,1.461767,1.802227
47.220000,1.423533,1.463192,1.803274
47.230000,1.424970,1.464616,1.804321
47.240000,1.426409,1.466040,1.805369
47.250000,1.427846,1.467462,1.806416
47.260000,1.429282,1.468883,1.807463
47.270000,1.430717,1.470302,1.808510
47.280000,1.432151,1.471721,1.809557
47.290000,1.433583,1.473139,1.810605
47.300000,1.435013,1.474555,1.811652
47.310000,1.436446,1.475970,1.812699
47.320000,1.437877,1.477384,1.813746
47.330000,1.439307,1.478797,1.814793
47.340000,1.440735,1.480209,1.815841
47.350000,1.442162,1.481619,1.816888
47.360000,1.443588,1.483028,1.817935
47.370000,1.445012,1.484437,1.818982
47.380000,1.446438,1.485844,1.820029
47.390000,1.447863,1.487249,1.821077
47.400000,1.449286,1.488654,1.822124
47.410000,1.450708,1.490057,1.823171
47.420000,1.452129,1.491460,1.824218
47.430000,1.453548,1.492861,1.825265
47.440000,1.454966,1.494261,1.826313
47.450000,1.456385,1.495659,1.827360
47.460000,1.457803,1.497057,1.828407
47.470000,1.459219,1.498453,1.829454
47.480000,1.460634,1.499848,1.830501
47.490000,1.462048,1.501242,1.831549
47.500000,1.463460,1.502634,1.832596
47.510000,1.464871,1.504026,1.833643
47.520000,1.466284,1.505416,1.834690
47.530000,1.467695,1.506805,1.835737
47.540000,1.469104,1.508193,1.836785
47.550000,1.470512,1.509579,1.837832
47.560000,1.471919,1.510964,1.838879
47.570000,1.473325,1.512349,1.839926
47.580000,1.474729,1.513731,1.840973
47.590000,1.476134,1.515113,1.842020
47.600000,1.477538,1.516493,1.843068
47.610000,1.478940,1.517872,1.844115
47.620000,1.480341,1.519250,1.845162
47.630000,1.481741,1.520627,1.846209
47.640000,1.483139,1.522002,1.847256
47.650000,1.484537,1.523376,1.848304
47.660000,1.485934,1.524749,1.849351
47.670000,1.487331,1.526121,1.850398
47.680000,1.488726,1.527491,1.851445
47.690000,1.490120,1.528861,1.852492
47.700000,1.491512,1.530228,1.853540
47.710000,1.492904,1.531595,1.854587
47.720000,1.494293,1.532960,1.855634
47.730000,1.495684,1.534325,1.856681
47.740000,1.497073,1.535687,1.857728
47.750000,1.498461,1.537049,1.858776
47.760000,1.499847,1.538409,1.859823
47.770000,1.501232,1.539768,1.860870
47.780000,1.502616,1.541126,1.861917
47.790000,1.503998,1.542483,1.862964
47.800000,1.505381,1.543838,1.864012
47.810000,1.506763,1.545192,1.865059
47.820000,1.508143,1.546545,1.866106
47.830000,1.509522,1.547896,1.867153
47.840000,1.510899,1.549246,1.868200
47.850000,1.512276,1.550595,1.869248
47.860000,1.513650,1.551943,1.870295
47.870000,1.515026,1.553289,1.871342
47.880000,1.516399,1.554634,1.872389
47.890000,1.517772,1.555978,1.873436
47.900000,1.519143,1.557320,1.874484
47.910000,1.520513,1.558661,1.875531
47.920000,1.521882,1.560001,1.876578
47.930000,1.523249,1.561340,1.877625
47.940000,1.524616,1.562677,1.878672
47.950000,1.525982,1.564013,1.879720
47.960000,1.527347,1.565348,1.880767
47.970000,1.528710,1.566681,1.881814
47.980000,1.530073,1.568013,1.882861
47.990000,1.531433,1.569344,1.883908
48.000000,1.532793,1.570674,1.884956
48.010000,1.534152,1.572002,1.886003
48.020000,1.535510,1.573329,1.887050
48.030000,1.536867,1.574655,1.888097
48.040000,1.538223,1.575979,1.889144
48.050000,1.539577,1.577302,1.890192
48.060000,1.540930,1.578624,1.891239
48.070000,1.542282,1.579945,1.892286
48.080000,1.543633,1.581264,1.893333
48.090000,1.544983,1.582582,1.894380
48.100000,1.546332,1.583899,1.895428
48.110000,1.547680,1.585214,1.896475
48.120000,1.549026,1.586528,1.897522
48.130000,1.550371,1.587841,1.898569
48.140000,1.551714,1.589152,1.899616
48.150000,1.553058,1.590462,1.900664
48.160000,1.554400,1.591771,1.901711
48.170000,1.555741,1.593078,1.902758
48.180000,1.557080,1.594385,1.903805
48.190000,1.558418,1.595690,1.904852
48.200000,1.559755,1.596993,1.905900
48.210000,1.561091,1.598296,1.906947
48.220000,1.562426,1.599597,1.907994
48.230000,1.563760,1.600896,1.909041
48.240000,1.565093,1.602195,1.910088
48.250000,1.566424,1.603492,1.911136
48.260000,1.567754,1.604788,1.912183
48.270000,1.569083,1.606082,1.913230
48.280000,1.570410,1.607375,1.914277
48.290000,1.571737,1.608667,1.915324
48.300000,1.573063,1.609958,1.916372
48.310000,1.574387,1.611247,1.917419
48.320000,1.575711,1.612535,1.918466
48.330000,1.577032,1.613822,1.919513
48.340000,1.578353,1.615107,1.920560
48.350000,1.579672,1.616392,1.921608
48.360000,1.580991,1.617674,1.922655
48.370000,1.582309,1.618956,1.923702
48.380000,1.583625,1.620236,1.924749
48.390000,1.584940,1.621515,1.925796
48.400000,1.586253,1.622793,1.926843
48.410000,1.587566,1.624069,1.927891
48.420000,1.588877,1.625344,1.928938
48.430000,1.590187,1.626618,1.929985
48.440000,1.591496,1.627890,1.931032
48.450000,1.592804,1.629161,1.932079
48.460000,1.594111,1.630431,1.933127
48.470000,1.595416,1.631700,1.934174
48.480000,1.596720,1.632967,1.935221
48.490000,1.598023,1.634233,1.936268
48.500000,1.599325,1.635498,1.937315
48.510000,1.600626,1.636761,1.938363
48.520000,1.601925,1.638023,1.939410
48.530000,1.603224,1.639284,1.940457
48.540000,1.604521,1.640544,1.941504
48.550000,1.605817,1.641802,1.942551
48.560000,1.607111,1.643059,1.943599
48.570000,1.608405,1.644314,1.944646
48.580000,1.609697,1.645569,1.945693
48.590000,1.610988,1.646822,1.946740
48.600000,1.612278,1.648074,1.947787
48.610000,1.613567,1.649324,1.948835
48.620000,1.614854,1.650574,1.949882
48.630000,1.616141,1.651821,1.950929
48.640000,1.617426,1.653068,1.951976
48.650000,1.618710,1.654314,1.953023
48.660000,1.619993,1.655558,1.954071
48.670000,1.621274,1.656801,1.955118
48.680000,1.622555,1.658042,1.956165
48.690000,1.623834,1.659282,1.957212
48.700000,1.625112,1.660521,1.958259
48.710000,1.626389,1.661759,1.959307
48.720000,1.627664,1.662996,1.960354
48.730000,1.628939,1.664231,1.961401
48.740000,1.630212,1.665465,1.962448
48.750000,1.631484,1.666697,1.963495
48.760000,1.632755,1.667929,1.964543
48.770000,1.634024,1.669159,1.965590
48.780000,1.635293,1.670388,1.966637
48.790000,1.636560,1.671615,1.967684
48.800000,1.637826,1.672842,1.968731
48.810000,1.639091,1.674067,1.969779
48.820000,1.640355,1.675291,1.970826
48.830000,1.641617,1.676513,1.971873
48.840000,1.642878,1.677735,1.972920
48.850000,1.644138,1.678955,1.973967
48.860000,1.645397,1.680173,1.975015
48.870000,1.646655,1.681391,1.976062
48.880000,1.647911,1.682607,1.977109
48.890000,1.649167,1.683822,1.978156
48.900000,1.650421,1.685036,1.979203
48.910000,1.651674,1.686249,1.980251
48.920000,1.652925,1.687460,1.981298
48.930000,1.654176,1.688670,1.982345
48.940000,1.655425,1.689879,1.983392
48.950000,1.656673,1.691086,1.984439
48.960000,1.657920,1.692293,1.985487
48.970000,1.659166,1.693498,1.986534
48.980000,1.660411,1.694702,1.987581
48.990000,1.661654,1.695904,1.988628
49.000000,1.662896,1.697106,1.989675
49.010000,1.664137,1.698306,1.990723
49.020000,1.665377,1.699505,1.991770
49.030000,1.666616,1.700703,1.992817
49.040000,1.667853,1.701899,1.993864
49.050000,1.669089,1.703094,1.994911
49.060000,1.670324,1.704288,1.995959
49.070000,1.671558,1.705481,1.997006
49.080000,1.672791,1.706673,1.998053
49.090000,1.674023,1.707863,1.999100
49.100000,1.675253,1.709052,2.000147
49.110000,1.676482,1.710240,2.001195
49.120000,1.677710,1.711427,2.002242
49.130000,1.678937,1.712612,2.003289
49.140000,1.680163,1.713797,2.004336
49.150000,1.681387,1.714980,2.005383
49.160000,1.682610,1.716162,2.006431
49.170000,1.683832,1.717342,2.007478
49.180000,1.685053,1.718522,2.008525
49.190000,1.686273,1.719700,2.009572
49.200000,1.687492,1.720877,2.010619
49.210000,1.688709,1.722053,2.011666
49.220000,1.689925,1.723228,2.012714
49.230000,1.691140,1.724401,2.013761
49.240000,1.692354,1.725574,2.014808
49.250000,1.693567,1.726745,2.015855
49.260000,1.694779,1.727915,2.016902
49.270000,1.695989,1.729083,2.017950
49.280000,1.697198,1.730251,2.018997
49.290000,1.698406,1.731417,2.020044
49.300000,1.699613,1.732582,2.021091
49.310000,1.700819,1.733747,2.022138
49.320000,1.702024,1.734909,2.023186
49.330000,1.703227,1.736071,2.024233
49.340000,1.704429,1.737232,2.025280
49.350000,1.705630,1.738391,2.026327
49.360000,1.706830,1.739549,2.027374
49.370000,1.708029,1.740706,2.028422
49.380000,1.709227,1.741862,2.029469
49.390000,1.710423,1.743017,2.030516
49.400000,1.711619,1.744170,2.031563
49.410000,1.712813,1.745322,2.032610
49.420000,1.714006,1.746474,2.033658
49.430000,1.715198,1.747624,2.034705
49.440000,1.716389,1.748773,2.035752
49.450000,1.717578,1.749920,2.036799
49.460000,1.718767,1.751067,2.037846
49.470000,1.719954,1.752212,2.038894
49.480000,1.721140,1.753357,2.039941
49.490000,1.722325,1.754500,2.040988
49.500000,1.723509,1.755642,2.042035
49.510000,1.724692,1.756783,2.043082
49.520000,1.725874,1.757922,2.044130
49.530000,1.727054,1.759061,2.045177
49.540000,1.728234,1.760199,2.046224
49.550000,1.729412,1.761335,2.047271
49.560000,1.730589,1.762470,2.048318
49.570000,1.731765,1.763604,2.049366
49.580000,1.732940,1.764737,2.050413
49.590000,1.734113,1.765869,2.051460
49.600000,1.735286,1.767000,2.052507
49.610000,1.736458,1.768130,2.053554
49.620000,1.737628,1.769258,2.054602
49.630000,1.738797,1.770385,2.055649
49.640000,1.739965,1.771512,2.056696
49.650000,1.741132,1.772637,2.057743
49.660000,1.742298,1.773761,2.058790
49.670000,1.743463,1.774884,2.059838
49.680000,1.744627,1.776006,2.060885
49.690000,1.745789,1.777127,2.061932
49.700000,1.746951,1.778246,2.062979
49.710000,1.748111,1.779365,2.064026
49.720000,1.749270,1.780483,2.065074
49.730000,1.750428,1.781599,2.066121
49.740000,1.751585,1.782714,2.067168
49.750000,1.752741,1.783829,2.068215
49.760000,1.753896,1.784942,2.069262
49.770000,1.755050,1.786054,2.070310
49.780000,1.756202,1.787165,2.071357
49.790000,1.757354,1.788275,2.072404
49.800000,1.758504,1.789384,2.073451
49.810000,1.759654,1.790492,2.074498
49.820000,1.760802,1.791598,2.075546
49.830000,1.761949,1.792704,2.076593
49.840000,1.763095,1.793809,2.077640
49.850000,1.764240,1.794912,2.078687
49.860000,1.765384,1.796015,2.079734
49.870000,1.766527,1.797116,2.080782
49.880000,1.767669,1.798216,2.081829
49.890000,1.768810,1.799316,2.082876
49.900000,1.769949,1.800414,2.083923
49.910000,1.771088,1.801511,2.084970
49.920000,1.772225,1.802607,2.086018
49.930000,1.773362,1.803702,2.087065
49.940000,1.774497,1.804796,2.088112
49.950000,1.775631,1.805889,2.089159
49.960000,1.776764,1.806982,2.090206
49.970000,1.777897,1.808072,2.091254
49.980000,1.779028,1.809162,2.092301
49.990000,1.780158,1.810251,2.093348
50.000000,1.781287,1.811339,2.094395
50.010000,1.782415,1.812426,2.095442
50.020000,1.783541,1.813512,2.096489
50.030000,1.784667,1.814597,2.097537
50.040000,1.785792,1.815681,2.098584
50.050000,1.786916,1.816763,2.099631
50.060000,1.788038,1.817845,2.100678
50.070000,1.789160,1.818926,2.101725
50.080000,1.790281,1.820006,2.102773
50.090000,1.791400,1.821084,2.103820
50.100000,1.792518,1.822162,2.104867
50.110000,1.793636,1.823239,2.105914
50.120000,1.794752,1.824314,2.106961
50.130000,1.795868,1.825389,2.108009
50.140000,1.796982,1.826463,2.109056
50.150000,1.798095,1.827536,2.110103
50.160000,1.799208,1.828607,2.111150
50.170000,1.800319,1.829678,2.112197
50.180000,1.801429,1.830748,2.113245
50.190000,1.802538,1.831817,2.114292
50.200000,1.803647,1.832885,2.115339
50.210000,1.804754,1.833951,2.116386
50.220000,1.805860,1.835017,2.117433
50.230000,1.806965,1.836082,2.118481
50.240000,1.808069,1.837146,2.119528
50.250000,1.809172,1.838209,2.120575
50.260000,1.810275,1.839271,2.121622
50.270000,1.811376,1.840332,2.122669
50.280000,1.812476,1.841392,2.123717
50.290000,1.813575,1.842451,2.124764
50.300000,1.814673,1.843509,2.125811
50.310000,1.815770,1.844566,2.126858
50.320000,1.816866,1.845623,2.127905
50.330000,1.817961,1.846678,2.128953
50.340000,1.819055,1.847732,2.130000
50.350000,1.820149,1.848786,2.131047
50.360000,1.821241,1.849838,2.132094
50.370000,1.822332,1.850890,2.133141
50.380000,1.823422,1.851940,2.134189
50.390000,1.824511,1.852990,2.135236
50.400000,1.825599,1.854038,2.136283
50.410000,1.826687,1.855086,2.137330
50.420000,1.827773,1.856133,2.138377
50.430000,1.828858,1.857179,2.139425
50.440000,1.829942,1.858224,2.140472
50.450000,1.831025,1.859268,2.141519
50.460000,1.832108,1.860311,2.142566
50.470000,1.833189,1.861353,2.143613
50.480000,1.834270,1.862394,2.144661
50.490000,1.835349,1.863435,2.145708
50.500000,1.836428,1.864474,2.146755
50.510000,1.837505,1.865513,2.147802
50.520000,1.838582,1.866550,2.148849
50.530000,1.839657,1.867587,2.149897
50.540000,1.840732,1.868623,2.150944
50.550000,1.841806,1.869658,2.151991
50.560000,1.842879,1.870692,2.153038
50.570000,1.843950,1.871725,2.154085
50.580000,1.845021,1.872757,2.155133
50.590000,1.846091,1.873788,2.156180
50.600000,1.847160,1.874819,2.157227
50.610000,1.848228,1.875848,2.158274
50.620000,1.849295,1.876877,2.159321
50.630000,1.850362,1.877905,2.160369
50.640000,1.851427,1.878932,2.161416
50.650000,1.852491,1.879958,2.162463
50.660000,1.853554,1.880983,2.163510
50.670000,1.854617,1.882007,2.164557
50.680000,1.855678,1.883031,2.165605
50.690000,1.856739,1.884053,2.166652
50.700000,1.857799,1.885075,2.167699
50.710000,1.858857,1.886096,2.168746
50.720000,1.859915,1.887116,2.169793
50.730000,1.860972,1.888135,2.170841
50.740000,1.862028,1.889153,2.171888
50.750000,1.863083,1.890170,2.172935
50.760000,1.864138,1.891187,2.173982
50.770000,1.865191,1.892202,2.175029
50.780000,1.866243,1.893217,2.176077
50.790000,1.867295,1.894231,2.177124
50.800000,1.868345,1.895244,2.178171
50.810000,1.869395,1.896257,2.179218
50.820000,1.870444,1.897268,2.180265
50.830000,1.871492,1.898279,2.181312
50.840000,1.872539,1.899288,2.182360
50.850000,1.873585,1.900297,2.183407
50.860000,1.874630,1.901305,2.184454
50.870000,1.875674,1.902313,2.185501
50.880000,1.876718,1.903319,2.186548
50.890000,1.877760,1.904325,2.187596
50.900000,1.878802,1.905329,2.188643
50.910000,1.879843,1.906333,2.189690
50.920000,1.880883,1.907336,2.190737
50.930000,1.881922,1.908339,2.191784
50.940000,1.882959,1.909340,2.192832
50.950000,1.883997,1.910341,2.193879
50.960000,1.885034,1.911341,2.194926
50.970000,1.886069,1.912340,2.195973
50.980000,1.887104,1.913338,2.197020
50.990000,1.888138,1.914336,2.198068
51.000000,1.889171,1.915332,2.199115
51.010000,1.890202,1.916328,2.200162
51.020000,1.891234,1.917323,2.201209
51.030000,1.892265,1.918317,2.202256
51.040000,1.893294,1.919311,2.203304
51.050000,1.894323,1.920304,2.204351
51.060000,1.895351,1.921295,2.205398
51.070000,1.896377,1.922287,2.206445
51.080000,1.897403,1.923277,2.207492
51.090000,1.898429,1.924266,2.208540
51.100000,1.899454,1.925255,2.209587
51.110000,1.900477,1.926243,2.210634
51.120000,1.901500,1.927230,2.211681
51.130000,1.902522,1.928217,2.212728
51.140000,1.903543,1.929202,2.213776
51.150000,1.904563,1.930187,2.214823
51.160000,1.905583,1.931171,2.215870
51.170000,1.906602,1.932155,2.216917
51.180000,1.907620,1.933137,2.217964
51.190000,1.908637,1.934119,2.219012
51.200000,1.909653,1.935100,2.220059
51.210000,1.910668,1.936080,2.221106
51.220000,1.911682,1.937060,2.222153
51.230000,1.912696,1.938039,2.223200
51.240000,1.913709,1.939017,2.224248
51.250000,1.914721,1.939994,2.225295
51.260000,1.915733,1.940970,2.226342
51.270000,1.916743,1.941946,2.227389
51.280000,1.917752,1.942921,2.228436
51.290000,1.918761,1.943895,2.229484
51.300000,1.919769,1.944869,2.230531
51.310000,1.920777,1.945842,2.231578
51.320000,1.921784,1.946814,2.232625
51.330000,1.922789,1.947785,2.233672
51.340000,1.923794,1.948756,2.234720
51.350000,1.924798,1.949726,2.235767
51.360000,1.925801,1.950695,2.236814
51.370000,1.926804,1.951663,2.237861
51.380000,1.927806,1.952631,2.238908
51.390000,1.928807,1.953598,2.239956
51.400000,1.929807,1.954564,2.241003
51.410000,1.930806,1.955530,2.242050
51.420000,1.931805,1.956494,2.243097
51.430000,1.932802,1.957458,2.244144
51.440000,1.933799,1.958422,2.245192
51.450000,1.934796,1.959384,2.246239
51.460000,1.935792,1.960346,2.247286
51.470000,1.936786,1.961308,2.248333
51.480000,1.937780,1.962268,2.249380
51.490000,1.938773,1.963228,2.250428
51.500000,1.939765,1.964187,2.251475
51.510000,1.940757,1.965146,2.252522
51.520000,1.941748,1.966103,2.253569
51.530000,1.942739,1.967060,2.254616
51.540000,1.943728,1.968017,2.255664
51.550000,1.944717,1.968972,2.256711
51.560000,1.945704,1.969927,2.257758
51.570000,1.946691,1.970882,2.258805
51.580000,1.947678,1.971835,2.259852
51.590000,1.948664,1.972788,2.260900
51.600000,1.949649,1.973740,2.261947
51.610000,1.950633,1.974692,2.262994
51.620000,1.951616,1.975643,2.264041
51.630000,1.952599,1.976593,2.265088
51.640000,1.953580,1.977542,2.266136
51.650000,1.954562,1.978491,2.267183
51.660000,1.955543,1.979439,2.268230
51.670000,1.956523,1.980387,2.269277
51.680000,1.957502,1.981334,2.270324
51.690000,1.958480,1.982280,2.271371
51.700000,1.959457,1.983225,2.272419
51.710000,1.960434,1.984170,2.273466
51.720000,1.961410,1.985114,2.274513
51.730000,1.962386,1.986058,2.275560
51.740000,1.963361,1.987001,2.276607
51.750000,1.964335,1.987943,2.277655
51.760000,1.965308,1.988884,2.278702
51.770000,1.966280,1.989825,2.279749
51.780000,1.967251,1.990765,2.280796
51.790000,1.968223,1.991705,2.281843
51.800000,1.969194,1.992644,2.282891
51.810000,1.970164,1.993582,2.283938
51.820000,1.971133,1.994520,2.284985
51.830000,1.972101,1.995457,2.286032
51.840000,1.973068,1.996393,2.287079
51.850000,1.974035,1.997329,2.288127
51.860000,1.975001,1.998264,2.289174
51.870000,1.975967,1.999198,2.290221
51.880000,1.976932,2.000132,2.291268
51.890000,1.977896,2.001065,2.292315
51.900000,1.978859,2.001998,2.293363
51.910000,1.979822,2.002930,2.294410
51.920000,1.980783,2.003861,2.295457
51.930000,1.981745,2.004792,2.296504
51.940000,1.982706,2.005722,2.297551
51.950000,1.983667,2.006651,2.298599
51.960000,1.984626,2.007580,2.299646
51.970000,1.985584,2.008508,2.300693
51.980000,1.986542,2.009436,2.301740
51.990000,1.987499,2.010363,2.302787
52.000000,1.988456,2.011289,2.303835
52.010000,1.989412,2.012215,2.304882
52.020000,1.990368,2.013140,2.305929
52.030000,1.991322,2.014065,2.306976
52.040000,1.992276,2.014989,2.308023
52.050000,1.993229,2.015912,2.309071
52.060000,1.994181,2.016835,2.310118
52.070000,1.995134,2.017757,2.311165
52.080000,1.996086,2.018678,2.312212
52.090000,1.997036,2.019599,2.313259
52.100000,1.997986,2.020520,2.314307
52.110000,1.998936,2.021439,2.315354
52.120000,1.999884,2.022359,2.316401
52.130000,2.000831,2.023277,2.317448
52.140000,2.001779,2.024195,2.318495
52.150000,2.002727,2.025112,2.319543
52.160000,2.003673,2.026029,2.320590
52.170000,2.004618,2.026945,2.321637
52.180000,2.005563,2.027861,2.322684
52.190000,2.006507,2.028776,2.323731
52.200000,2.007450,2.029690,2.324779
52.210000,2.008393,2.030604,2.325826
52.220000,2.009336,2.031518,2.326873
52.230000,2.010278,2.032430,2.327920
52.240000,2.011219,2.033343,2.328967
52.250000,2.012159,2.034254,2.330015
52.260000,2.013098,2.035165,2.331062
52.270000,2.014037,2.036076,2.332109
52.280000,2.014976,2.036985,2.333156
52.290000,2.015914,2.037895,2.334203
52.300000,2.016852,2.038803,2.335251
52.310000,2.017788,2.039712,2.336298
52.320000,2.018724,2.040619,2.337345
52.330000,2.019659,2.041526,2.338392
52.340000,2.020594,2.042433,2.339439
52.350000,2.021528,2.043339,2.340487
52.360000,2.022462,2.044244,2.341534
52.370000,2.023395,2.045149,2.342581
52.380000,2.024328,2.046053,2.343628
52.390000,2.025259,2.046957,2.344675
52.400000,2.026190,2.047860,2.345723
52.410000,2.027120,2.048763,2.346770
52.420000,2.028051,2.049665,2.347817
52.430000,2.028980,2.050566,2.348864
52.440000,2.029909,2.051467,2.349911
52.450000,2.030837,2.052368,2.350959
52.460000,2.031765,2.053268,2.352006
52.470000,2.032691,2.054167,2.353053
52.480000,2.033617,2.055066,2.354100
52.490000,2.034543,2.055964,2.355147
52.500000,2.035469,2.056862,2.356194
52.510000,2.036394,2.057759,2.357242
52.520000,2.037318,2.058656,2.358289
52.530000,2.038241,2.059552,2.359336
52.540000,2.039163,2.060448,2.360383
52.550000,2.040085,2.061343,2.361430
52.560000,2.041007,2.062238,2.362478
52.570000,2.041929,2.063132,2.363525
52.580000,2.042849,2.064025,2.364572
52.590000,2.043769,2.064918,2.365619
52.600000,2.044689,2.065811,2.366666
52.610000,2.045607,2.066703,2.367714
52.620000,2.046525,2.067594,2.368761
52.630000,2.047443,2.068485,2.369808
52.640000,2.048360,2.069376,2.370855
52.650000,2.049277,2.070266,2.371902
52.660000,2.050193,2.071155,2.372950
52.670000,2.051108,2.072044,2.373997
52.680000,2.052023,2.072932,2.375044
52.690000,2.052936,2.073820,2.376091
52.700000,2.053850,2.074708,2.377138
52.710000,2.054764,2.075595,2.378186
52.720000,2.055677,2.076481,2.379233
52.730000,2.056589,2.077367,2.380280
52.740000,2.057500,2.078252,2.381327
52.750000,2.058411,2.079137,2.382374
52.760000,2.059320,2.080022,2.383422
52.770000,2.060231,2.080905,2.384469
52.780000,2.061141,2.081789,2.385516
52.790000,2.062049,2.082672,2.386563
52.800000,2.062958,2.083554,2.387610
52.810000,2.063865,2.084436,2.388658
52.820000,2.064772,2.085318,2.389705
52.830000,2.065678,2.086198,2.390752
52.840000,2.066584,2.087079,2.391799
